Brend,Cena,Godiste,Gorivo,Karoserija,Kilometraza,Kubikaza,Model,Snaga
TOYOTA,1750,1999,Dizel ,Limuzina ,266300,1995,PRIUS +,110
TOYOTA,3550,2006,Benzin + Gas (TNG) ,Monovolumen (MiniVan) ,245000,1794,PRIUS +,129
TOYOTA,23950,2019,Hibridni pogon ,Karavan ,15000,1798,PRIUS +,122
TOYOTA,1550,2001,Dizel ,Hecbek ,324000,1995,PRIUS +,110
TOYOTA,2700,2004,Dizel ,Hecbek ,168733,1995,PRIUS +,90
TOYOTA,3999,2002,Dizel ,Dzip/SUV ,175724,1995,PRIUS +,116
TOYOTA,12490,2014,Dizel ,Dzip/SUV ,154000,1980,PRIUS +,124
TOYOTA,4700,2005,Dizel ,Dzip/SUV ,194380,1995,PRIUS +,116
TOYOTA,2990,2003,Dizel ,Limuzina ,199600,1995,PRIUS +,116
TOYOTA,14300,2017,Dizel ,Limuzina ,49461,1364,PRIUS +,90
TOYOTA,3999,2004,Dizel ,Dzip/SUV ,217000,1995,PRIUS +,116
TOYOTA,3900,2003,Dizel ,Dzip/SUV ,178000,1998,PRIUS +,136
TOYOTA,7000,2006,Dizel ,Dzip/SUV ,262000,2199,PRIUS +,136
TOYOTA,30650,2020,Hibridni pogon ,Hecbek ,3,1987,PRIUS +,185
TOYOTA,16900,2020,Benzin ,Limuzina ,5,1598,PRIUS +,132
TOYOTA,3999,2008,Dizel ,Karavan ,260000,2231,PRIUS +,150
TOYOTA,3190,2006,Dizel ,Hecbek ,194000,1398,PRIUS +,54
TOYOTA,5490,2006,Dizel ,Dzip/SUV ,212000,2190,PRIUS +,136
TOYOTA,2050,2002,Dizel ,Hecbek ,204000,1400,PRIUS +,75
TOYOTA,8888,2014,Hibridni pogon ,Hecbek ,160000,1497,PRIUS +,101
TOYOTA,3800,2004,Dizel ,Dzip/SUV ,168000,1995,PRIUS +,116
TOYOTA,5350,2012,Dizel ,Hecbek ,200400,1400,PRIUS +,90
TOYOTA,19900,2015,Dizel ,Dzip/SUV ,61500,1998,PRIUS +,124
TOYOTA,5390,2012,Benzin ,Hecbek ,164000,998,PRIUS +,69
TOYOTA,6490,2012,Dizel ,Hecbek ,120067,1364,PRIUS +,90
TOYOTA,10640,2020,Benzin ,Hecbek ,1,998,PRIUS +,72
TOYOTA,11790,2020,Benzin ,Hecbek ,1,1496,PRIUS +,111
TOYOTA,5700,2010,Dizel ,Hecbek ,157000,1997,PRIUS +,125
TOYOTA,3599,2002,Dizel ,Dzip/SUV ,217662,1995,PRIUS +,116
TOYOTA,12499,2014,Dizel ,Dzip/SUV ,184742,1998,PRIUS +,124
TOYOTA,4199,2004,Dizel ,Dzip/SUV ,207345,1998,PRIUS +,116
TOYOTA,5690,2014,Benzin ,Hecbek ,110000,998,PRIUS +,69
TOYOTA,3190,2008,Benzin ,Hecbek ,111000,1300,PRIUS +,87
TOYOTA,2290,2003,Dizel ,Monovolumen (MiniVan) ,171000,1995,PRIUS +,116
TOYOTA,13699,2013,Dizel ,Dzip/SUV ,150198,2143,PRIUS +,150
TOYOTA,3600,2002,Benzin + Gas (TNG) ,Dzip/SUV ,307300,1996,PRIUS +,150
TOYOTA,3800,2003,Dizel ,Dzip/SUV ,187500,1995,PRIUS +,116
TOYOTA,4495,2011,Benzin ,Hecbek ,149218,998,PRIUS +,68
TOYOTA,3199,2006,Benzin ,Hecbek ,67526,1298,PRIUS +,87
TOYOTA,2999,2003,Benzin ,Limuzina ,165000,1497,PRIUS +,105
TOYOTA,17390,2020,Benzin ,Limuzina ,1,1598,PRIUS +,132
TOYOTA,17490,2020,Hibridni pogon ,Hecbek ,1,1497,PRIUS +,101
TOYOTA,4650,2004,Dizel ,Dzip/SUV ,150122,1995,PRIUS +,116
TOYOTA,4450,2003,Dizel ,Dzip/SUV ,161225,1995,PRIUS +,116
TOYOTA,3650,2005,Dizel ,Hecbek ,143765,1364,PRIUS +,90
TOYOTA,9650,2012,Dizel ,Monovolumen (MiniVan) ,115324,1998,PRIUS +,124
TOYOTA,11000,2015,Dizel ,Hecbek ,82555,1364,PRIUS +,90
TOYOTA,5500,2009,Benzin ,Hecbek ,167000,1598,PRIUS +,124
TOYOTA,5900,2010,Benzin ,Limuzina ,75000,1329,PRIUS +,101
TOYOTA,5950,2011,Benzin ,Limuzina ,220000,1600,PRIUS +,131
TOYOTA,8200,2005,Dizel ,Dzip/SUV ,327442,2986,PRIUS +,163
TOYOTA,8650,2018,Benzin ,Hecbek ,26000,998,PRIUS +,69
TOYOTA,2650,2004,Benzin ,Hecbek ,312000,1600,PRIUS +,110
TOYOTA,14300,2018,Benzin ,Limuzina ,29850,1598,PRIUS +,132
TOYOTA,9600,2015,Benzin ,Limuzina ,112000,1600,PRIUS +,97
TOYOTA,2190,2005,Dizel ,Hecbek ,181000,1995,PRIUS +,116
TOYOTA,3490,2008,Dizel ,Limuzina ,172486,1364,PRIUS +,90
TOYOTA,4000,2003,Dizel ,Dzip/SUV ,220000,1989,PRIUS +,116
TOYOTA,4250,2003,Dizel ,Dzip/SUV ,178552,1995,PRIUS +,116
TOYOTA,9490,2014,Benzin ,Limuzina ,126847,1600,PRIUS +,132
TOYOTA,5990,2007,Dizel ,Dzip/SUV ,169000,2231,PRIUS +,177
TOYOTA,7500,2012,Dizel ,Limuzina ,240000,1998,PRIUS +,124
TOYOTA,4190,2004,Dizel ,Dzip/SUV ,185678,1995,PRIUS +,116
TOYOTA,5000,2005,Dizel ,Dzip/SUV ,221578,1985,PRIUS +,116
TOYOTA,3000,2005,Dizel ,Limuzina ,280000,1995,PRIUS +,116
TOYOTA,2499,2004,Benzin ,Hecbek ,154000,998,PRIUS +,65
TOYOTA,4290,2007,Dizel ,Dzip/SUV ,237525,2231,PRIUS +,136
TOYOTA,780,2001,Benzin ,Hecbek ,96102,998,PRIUS +,68
TOYOTA,9500,2019,Benzin ,Hecbek ,25149,998,PRIUS +,72
TOYOTA,1450,1997,Benzin ,Limuzina ,280000,1332,PRIUS +,75
TOYOTA,3990,2008,Dizel ,Limuzina ,213558,2194,PRIUS +,150
TOYOTA,2600,2005,Dizel ,Karavan ,180000,2000,PRIUS +,102
TOYOTA,850,1998,Benzin ,Limuzina ,460000,1600,PRIUS +,105
TOYOTA,4350,2008,Dizel ,Limuzina ,190000,1998,PRIUS +,131
TOYOTA,1800,2006,Benzin ,Hecbek ,250000,997,PRIUS +,69
TOYOTA,2500,2004,Benzin ,Hecbek ,132000,1300,PRIUS +,87
TOYOTA,1320,2005,Dizel ,Hecbek ,220600,1360,PRIUS +,75
TOYOTA,1390,2006,Benzin ,Hecbek ,122092,998,PRIUS +,68
TOYOTA,1169,2003,Benzin ,Hecbek ,85275,998,PRIUS +,65
TOYOTA,2650,2007,Benzin ,Hecbek ,164500,998,PRIUS +,68
TOYOTA,3490,2007,Dizel ,Monovolumen (MiniVan) ,212000,2231,PRIUS +,177
TOYOTA,3590,2006,Dizel ,Monovolumen (MiniVan) ,206500,2231,PRIUS +,177
TOYOTA,4700,2006,Dizel ,Dzip/SUV ,188000,2231,PRIUS +,136
TOYOTA,2000,2001,Benzin ,Hecbek ,210000,1299,PRIUS +,86
TOYOTA,2700,2005,Dizel ,Karavan ,215000,1995,PRIUS +,116
TOYOTA,3200,2006,Benzin ,Limuzina ,195544,998,PRIUS +,69
TOYOTA,3700,2009,Benzin ,Hecbek ,308000,1329,PRIUS +,101
TOYOTA,1350,2001,Benzin ,Hecbek ,170000,1300,PRIUS +,86
TOYOTA,2850,2009,Benzin ,Hecbek ,193546,998,PRIUS +,68
TOYOTA,16200,2019,Benzin ,Limuzina ,28461,1698,PRIUS +,132
TOYOTA,16200,2019,Benzin ,Limuzina ,29855,1598,PRIUS +,132
TOYOTA,8500,2009,Dizel ,Dzip/SUV ,188000,2190,PRIUS +,150
TOYOTA,8299,2009,Dizel ,Dzip/SUV ,277581,2231,PRIUS +,150
TOYOTA,2800,2003,Benzin ,Monovolumen (MiniVan) ,190000,1600,PRIUS +,109
TOYOTA,3800,2006,Dizel ,Limuzina ,187000,2200,PRIUS +,150
TOYOTA,1390,1999,Dizel ,Limuzina ,300000,1995,PRIUS +,101
TOYOTA,15600,2012,Dizel ,Pickup ,189079,2982,PRIUS +,171
TOYOTA,15800,2015,Dizel ,Dzip/SUV ,126000,1996,PRIUS +,125
TOYOTA,1400,2002,Dizel ,Karavan ,220000,2000,PRIUS +,116
TOYOTA,6799,2009,Dizel ,Dzip/SUV ,122498,2231,PRIUS +,177
TOYOTA,3999,2004,Dizel ,Dzip/SUV ,194000,1995,PRIUS +,116
TOYOTA,3199,2004,Benzin + Gas (TNG) ,Limuzina ,268000,1794,PRIUS +,129
TOYOTA,5200,1990,Benzin + Gas (TNG) ,Dzip/SUV ,250000,2396,PRIUS +,121
TOYOTA,3499,2005,Dizel ,Monovolumen (MiniVan) ,203563,1995,PRIUS +,116
TOYOTA,3150,2006,Benzin ,Hecbek ,179000,998,PRIUS +,52
TOYOTA,11500,2015,Benzin ,Limuzina ,38466,1598,PRIUS +,132
TOYOTA,9000,2012,Dizel ,Limuzina ,219000,1998,PRIUS +,126
TOYOTA,6000,2007,Dizel ,Dzip/SUV ,190000,2000,PRIUS +,139
TOYOTA,700,1991,Benzin ,Hecbek ,184060,1587,PRIUS +,94
TOYOTA,3900,2005,Dizel ,Karavan ,239000,1997,PRIUS +,116
TOYOTA,26900,2018,Hibridni pogon ,Dzip/SUV ,15000,2487,PRIUS +,199
TOYOTA,3850,2008,Dizel ,Hecbek ,204000,1368,PRIUS +,90
TOYOTA,2590,2005,Dizel ,Hecbek ,165000,1445,PRIUS +,75
TOYOTA,3390,2011,Benzin ,Kupe ,190557,998,PRIUS +,68
TOYOTA,8250,2011,Hibridni pogon ,Hecbek ,110300,1798,PRIUS +,99
TOYOTA,3100,2005,Dizel ,Monovolumen (MiniVan) ,212000,1995,PRIUS +,116
TOYOTA,4100,2004,Dizel ,Dzip/SUV ,222106,1995,PRIUS +,116
TOYOTA,1999,2002,Dizel ,Limuzina ,225000,1995,PRIUS +,110
TOYOTA,8990,2015,Dizel ,Karavan ,170000,1998,PRIUS +,124
TOYOTA,1750,2003,Dizel ,Karavan ,191000,1995,PRIUS +,90
TOYOTA,5500,2012,Dizel ,Hecbek ,156000,1364,PRIUS +,90
TOYOTA,1990,2005,Dizel ,Karavan ,247000,2200,PRIUS +,150
TOYOTA,2100,2002,Dizel ,Limuzina ,218000,1995,PRIUS +,110
TOYOTA,3650,2007,Dizel ,Hecbek ,187946,1364,PRIUS +,90
TOYOTA,3690,2008,Benzin ,Hecbek ,188221,1298,PRIUS +,87
TOYOTA,4190,2005,Dizel ,Dzip/SUV ,199000,1995,PRIUS +,116
TOYOTA,1949,2008,Benzin ,Hecbek ,170000,998,PRIUS +,68
TOYOTA,3000,2008,Benzin ,Hecbek ,185000,998,PRIUS +,69
TOYOTA,10100,2011,Dizel ,Dzip/SUV ,126000,2231,PRIUS +,150
TOYOTA,4700,2004,Dizel ,Dzip/SUV ,205492,1996,PRIUS +,116
TOYOTA,14500,1992,Benzin ,Kupe ,56500,3000,PRIUS +,239
TOYOTA,2900,2005,Dizel ,Limuzina ,320000,2000,PRIUS +,114
TOYOTA,10200,2010,Benzin ,Dzip/SUV ,129500,1987,PRIUS +,158
TOYOTA,1599,2004,Benzin ,Hecbek ,230000,1298,PRIUS +,87
TOYOTA,3200,2000,Benzin ,Dzip/SUV ,250985,1998,PRIUS +,150
TOYOTA,17100,2019,Benzin ,Hecbek ,18700,1197,PRIUS +,116
TOYOTA,4700,2005,Benzin ,Monovolumen (MiniVan) ,217000,1794,PRIUS +,129
TOYOTA,10500,2017,Benzin ,Hecbek ,61000,1496,PRIUS +,111
TOYOTA,850,1998,Benzin + Gas (TNG) ,Hecbek ,341000,1587,PRIUS +,110
TOYOTA,3390,2006,Dizel ,Karavan ,197000,1998,PRIUS +,126
TOYOTA,3950,2003,Dizel ,Dzip/SUV ,226684,1995,PRIUS +,116
TOYOTA,3999,2004,Dizel ,Dzip/SUV ,170000,1995,PRIUS +,116
TOYOTA,1950,2002,Dizel ,Limuzina ,273000,1998,PRIUS +,110
TOYOTA,850,2001,Dizel ,Karavan ,220000,1995,PRIUS +,110
TOYOTA,3600,2011,Benzin ,Hecbek ,130000,998,PRIUS +,68
TOYOTA,5200,2004,Dizel ,Dzip/SUV ,232569,2000,PRIUS +,117
TOYOTA,2150,2002,Dizel ,Karavan ,273000,1995,PRIUS +,110
TOYOTA,4100,2001,Benzin + Gas (TNG) ,Kupe ,210460,1794,PRIUS +,143
TOYOTA,2999,2006,Dizel ,Karavan ,184950,1995,PRIUS +,116
TOYOTA,1890,2002,Benzin ,Hecbek ,255000,1299,PRIUS +,86
TOYOTA,3700,2005,Dizel ,Limuzina ,221000,1995,PRIUS +,116
TOYOTA,4800,2005,Dizel ,Dzip/SUV ,232000,1995,PRIUS +,116
TOYOTA,1550,2000,Benzin ,Hecbek ,293200,1300,PRIUS +,90
TOYOTA,4500,2003,Dizel ,Dzip/SUV ,176000,2000,PRIUS +,116
TOYOTA,4300,2008,Dizel ,Limuzina ,229000,1998,PRIUS +,126
TOYOTA,6200,2006,Dizel ,Dzip/SUV ,170000,2200,PRIUS +,177
TOYOTA,9500,2008,Dizel ,Pickup ,215000,2500,PRIUS +,120
TOYOTA,13200,2013,Dizel ,Dzip/SUV ,80500,1998,PRIUS +,124
TOYOTA,3590,2006,Dizel ,Hecbek ,156220,1364,PRIUS +,90
TOYOTA,7000,2007,Dizel ,Dzip/SUV ,179962,2982,PRIUS +,159
TOYOTA,1350,2001,Benzin ,Hecbek ,178000,1300,PRIUS +,69
TOYOTA,2799,2002,Dizel ,Dzip/SUV ,206913,1999,PRIUS +,114
TOYOTA,4590,2004,Dizel ,Dzip/SUV ,168013,1995,PRIUS +,116
TOYOTA,4300,2003,Dizel ,Dzip/SUV ,185622,1997,PRIUS +,116
TOYOTA,2150,2001,Benzin ,Monovolumen (MiniVan) ,186500,1299,PRIUS +,86
TOYOTA,7450,2013,Dizel ,Karavan ,142000,1998,PRIUS +,124
TOYOTA,6000,2001,Dizel ,Dzip/SUV ,183000,3000,PRIUS +,170
TOYOTA,2950,2003,Dizel ,Karavan ,185648,1995,PRIUS +,116
TOYOTA,9500,2012,Hibridni pogon ,Hecbek ,105145,1798,PRIUS +,99
TOYOTA,2699,2006,Dizel ,Karavan ,152229,1995,PRIUS +,116
TOYOTA,33500,2019,Hibridni pogon ,Dzip/SUV ,39000,2500,PRIUS +,218
TOYOTA,2950,2008,Benzin ,Hecbek ,158000,998,PRIUS +,68
TOYOTA,2650,2005,Dizel ,Hecbek ,165000,1400,PRIUS +,75
TOYOTA,4450,2007,Dizel ,Dzip/SUV ,225000,2190,PRIUS +,136
TOYOTA,8350,2019,Benzin ,Hecbek ,400,1496,PRIUS +,111
TOYOTA,3900,2011,Benzin ,Hecbek ,109000,998,PRIUS +,68
TOYOTA,3990,2006,Dizel ,Limuzina ,200000,1998,PRIUS +,126
TOYOTA,2100,2005,Benzin ,Hecbek ,251500,1298,PRIUS +,87
TOYOTA,4190,2005,Dizel ,Dzip/SUV ,190000,1995,PRIUS +,116
TOYOTA,9500,2019,Benzin ,Hecbek ,28569,998,PRIUS +,72
TOYOTA,6950,2014,Benzin ,Limuzina ,120000,1329,PRIUS +,99
TOYOTA,8500,2009,Dizel ,Dzip/SUV ,163000,2231,PRIUS +,136
TOYOTA,1450,2000,Benzin ,Hecbek ,267000,998,PRIUS +,68
TOYOTA,12499,2011,Dizel ,Dzip/SUV ,100000,2200,PRIUS +,150
TOYOTA,5999,2008,Dizel ,Dzip/SUV ,290000,2236,PRIUS +,136
TOYOTA,11250,2011,Dizel ,Dzip/SUV ,98350,2231,PRIUS +,150
TOYOTA,1000,1990,Benzin + Gas (TNG) ,Limuzina ,157000,1300,PRIUS +,72
TOYOTA,3000,2005,Dizel ,Limuzina ,189000,1364,PRIUS +,90
TOYOTA,4700,2004,Dizel ,Dzip/SUV ,286969,2000,PRIUS +,116
TOYOTA,11500,2016,Benzin ,Limuzina ,59000,1598,PRIUS +,132
TOYOTA,1550,2003,Dizel ,Monovolumen (MiniVan) ,200000,1995,PRIUS +,109
TOYOTA,5000,2008,Dizel ,Monovolumen (MiniVan) ,184000,2200,PRIUS +,177
TOYOTA,2899,2003,Benzin ,Kupe ,152935,1800,PRIUS +,145
TOYOTA,2350,2005,Dizel ,Hecbek ,170000,1364,PRIUS +,75
TOYOTA,1980,2003,Dizel ,Hecbek ,181000,1990,PRIUS +,90
TOYOTA,540,1990,Benzin ,Limuzina ,150000,1300,PRIUS +,72
TOYOTA,6300,2010,Dizel ,Limuzina ,208000,1400,PRIUS +,90
TOYOTA,5000,2005,Dizel ,Dzip/SUV ,196000,1989,PRIUS +,116
TOYOTA,2950,2003,Dizel ,Karavan ,234000,1998,PRIUS +,117
TOYOTA,8600,2013,Dizel ,Hecbek ,111415,1389,PRIUS +,90
TOYOTA,9500,2005,Dizel ,Dzip/SUV ,198600,3000,PRIUS +,122
TOYOTA,2750,2003,Dizel ,Limuzina ,159322,1995,PRIUS +,110
TOYOTA,13500,2014,Dizel ,Dzip/SUV ,130045,2231,PRIUS +,150
TOYOTA,4550,2005,Dizel ,Dzip/SUV ,213582,1995,PRIUS +,116
TOYOTA,2399,2005,Dizel ,Hecbek ,143000,1995,PRIUS +,116
TOYOTA,18900,2019,Benzin ,Dzip/SUV ,20000,1197,PRIUS +,116
TOYOTA,10980,2017,Dizel ,Hecbek ,90450,1596,PRIUS +,111
TOYOTA,6200,2006,Dizel ,Dzip/SUV ,255000,2231,PRIUS +,136
TOYOTA,2200,2001,Dizel ,Hecbek ,200000,1995,PRIUS +,90
TOYOTA,4000,2005,Hibridni pogon ,Hecbek ,299000,1497,PRIUS +,77
TOYOTA,9900,2014,Dizel ,Hecbek ,131500,1364,PRIUS +,90
TOYOTA,3100,2004,Dizel ,Limuzina ,199999,1995,PRIUS +,116
TOYOTA,7300,2009,Dizel ,Dzip/SUV ,109250,2231,PRIUS +,136
TOYOTA,2000,2002,Dizel ,Hecbek ,215000,1400,PRIUS +,75
TOYOTA,14700,2018,Benzin ,Limuzina ,34000,1598,PRIUS +,132
TOYOTA,1890,2007,Benzin ,Hecbek ,167000,998,PRIUS +,68
TOYOTA,4700,2005,Dizel ,Dzip/SUV ,221000,1930,PRIUS +,116
TOYOTA,4000,2004,Benzin + Gas (TNG) ,Limuzina ,175500,1794,PRIUS +,129
TOYOTA,1100,2002,Dizel ,Hecbek ,18232,1386,PRIUS +,75
TOYOTA,4500,2003,Dizel ,Dzip/SUV ,202112,1995,PRIUS +,116
TOYOTA,3700,2006,Dizel ,Hecbek ,170525,1400,PRIUS +,90
TOYOTA,6000,2007,Dizel ,Dzip/SUV ,201000,2231,PRIUS +,177
TOYOTA,1450,2002,Benzin ,Limuzina ,250400,1800,PRIUS +,129
TOYOTA,2050,2005,Benzin ,Hecbek ,75000,990,PRIUS +,68
TOYOTA,1550,2000,Benzin + Gas (TNG) ,Hecbek ,270000,1000,PRIUS +,68
TOYOTA,1650,2001,Benzin ,Hecbek ,290000,1299,PRIUS +,86
TOYOTA,1700,2003,Benzin ,Hecbek ,210000,1300,PRIUS +,82
TOYOTA,3590,2008,Dizel ,Hecbek ,167360,1364,PRIUS +,90
TOYOTA,2000,2001,Benzin ,Hecbek ,241150,1346,PRIUS +,68
TOYOTA,2100,2004,Benzin ,Hecbek ,210000,998,PRIUS +,75
TOYOTA,4300,2005,Dizel ,Dzip/SUV ,275000,1930,PRIUS +,116
TOYOTA,3590,2006,Dizel ,Hecbek ,183000,1364,PRIUS +,90
TOYOTA,700,1986,Benzin ,Kupe ,130000,1300,PRIUS +,75
TOYOTA,4700,2004,Dizel ,Dzip/SUV ,195000,1995,PRIUS +,116
TOYOTA,8500,2004,Dizel ,Dzip/SUV ,340000,3000,PRIUS +,162
TOYOTA,2550,2005,Dizel ,Hecbek ,237000,1998,PRIUS +,116
TOYOTA,500,1990,Benzin + Gas (TNG) ,Limuzina ,253000,1295,PRIUS +,75
TOYOTA,2400,2002,Benzin ,Monovolumen (MiniVan) ,290000,1600,PRIUS +,109
TOYOTA,3950,2004,Benzin ,Monovolumen (MiniVan) ,190000,1794,PRIUS +,129
TOYOTA,5900,2008,Dizel ,Dzip/SUV ,187432,2200,PRIUS +,179
TOYOTA,500,1987,Benzin ,Hecbek ,301200,1300,PRIUS +,75
TOYOTA,5850,2006,Dizel ,Dzip/SUV ,240000,2231,PRIUS +,136
TOYOTA,5200,2005,Dizel ,Dzip/SUV ,222000,2000,PRIUS +,116
TOYOTA,9990,2006,Dizel ,Dzip/SUV ,224000,2990,PRIUS +,173
TOYOTA,5250,2006,Benzin ,Monovolumen (MiniVan) ,93850,2362,PRIUS +,156
TOYOTA,2999,2009,Benzin ,Hecbek ,134000,998,PRIUS +,68
TOYOTA,1600,2000,Benzin ,Hecbek ,223000,998,PRIUS +,69
TOYOTA,1399,2004,Dizel ,Hecbek ,174586,1393,PRIUS +,75
TOYOTA,4499,2004,Dizel ,Dzip/SUV ,182000,1995,PRIUS +,116
TOYOTA,4699,2007,Dizel ,Hecbek ,179190,1998,PRIUS +,126
TOYOTA,3950,2008,Dizel ,Hecbek ,174000,1998,PRIUS +,126
TOYOTA,1899,2002,Benzin ,Hecbek ,152000,998,PRIUS +,68
TOYOTA,3100,2004,Benzin ,Hecbek ,129000,1495,PRIUS +,106
TOYOTA,3350,2006,Dizel ,Hecbek ,186453,1364,PRIUS +,90
TOYOTA,3999,2005,Hibridni pogon ,Hecbek ,265000,1500,PRIUS +,75
TOYOTA,4000,2008,Benzin ,Hecbek ,199000,1598,PRIUS +,124
TOYOTA,1950,2007,Benzin ,Hecbek ,132000,998,PRIUS +,68
TOYOTA,1500,2002,Dizel ,Hecbek ,233000,1400,PRIUS +,75
TOYOTA,1300,1996,Benzin ,Limuzina ,264581,1332,PRIUS +,75
TOYOTA,2250,2000,Benzin ,Hecbek ,231900,1299,PRIUS +,84
TOYOTA,1950,2001,Benzin ,Monovolumen (MiniVan) ,195000,1497,PRIUS +,106
TOYOTA,1650,2003,Benzin ,Hecbek ,203659,1100,PRIUS +,72
TOYOTA,2200,2004,Dizel ,Hecbek ,148212,1364,PRIUS +,75
TOYOTA,8499,2010,Benzin ,Limuzina ,58234,1598,PRIUS +,132
TOYOTA,2650,2004,Dizel ,Hecbek ,310000,1996,PRIUS +,90
TOYOTA,8990,2015,Dizel ,Hecbek ,130000,1364,PRIUS +,90
TOYOTA,3850,2007,Benzin ,Hecbek ,192200,1298,PRIUS +,87
TOYOTA,6500,2010,Dizel ,Monovolumen (MiniVan) ,242000,1998,PRIUS +,126
TOYOTA,6200,2009,Dizel ,Monovolumen (MiniVan) ,225000,1998,PRIUS +,126
TOYOTA,2000,2001,Benzin ,Monovolumen (MiniVan) ,190646,1299,PRIUS +,84
TOYOTA,5950,2011,Dizel ,Hecbek ,300015,1400,PRIUS +,90
TOYOTA,3999,2003,Dizel ,Dzip/SUV ,207191,1995,PRIUS +,116
TOYOTA,8050,2017,Dizel ,Hecbek ,125000,1364,PRIUS +,90
TOYOTA,13990,2017,Dizel ,Limuzina ,142000,1995,PRIUS +,143
TOYOTA,8190,2015,Dizel ,Hecbek ,190000,1399,PRIUS +,90
TOYOTA,2300,2006,Benzin ,Hecbek ,177000,998,PRIUS +,68
TOYOTA,3250,2004,Dizel ,Limuzina ,221000,1995,PRIUS +,116
TOYOTA,2790,2008,Benzin ,Hecbek ,130200,998,PRIUS +,68
TOYOTA,1490,2007,Benzin ,Hecbek ,150786,998,PRIUS +,68
TOYOTA,9340,2009,Benzin ,Dzip/SUV ,111000,1987,PRIUS +,158
TOYOTA,6130,2011,Benzin ,Hecbek ,138000,1598,PRIUS +,132
TOYOTA,5570,2009,Dizel ,Dzip/SUV ,104000,1364,PRIUS +,90
TOYOTA,3999,2004,Dizel ,Limuzina ,219000,1995,PRIUS +,116
TOYOTA,3200,2006,Benzin ,Hecbek ,165000,998,PRIUS +,69
TOYOTA,10000,2013,Dizel ,Limuzina ,80000,2231,PRIUS +,150
TOYOTA,2550,2008,Dizel ,Limuzina ,265000,2231,PRIUS +,177
TOYOTA,4550,2002,Dizel ,Dzip/SUV ,180000,2000,PRIUS +,114
TOYOTA,1700,2003,Dizel ,Hecbek ,199000,2000,PRIUS +,113
TOYOTA,4100,2009,Dizel ,Hecbek ,182000,1364,PRIUS +,90
TOYOTA,2290,2006,Benzin ,Hecbek ,174522,996,PRIUS +,75
TOYOTA,3150,2006,Dizel ,Hecbek ,196804,1364,PRIUS +,90
TOYOTA,4000,2008,Benzin ,Hecbek ,118750,1298,PRIUS +,87
TOYOTA,3000,2005,Dizel ,Hecbek ,195000,1400,PRIUS +,75
TOYOTA,3000,2001,Benzin ,Limuzina ,162400,1600,PRIUS +,110
TOYOTA,7400,2006,Dizel ,Dzip/SUV ,188000,2200,PRIUS +,140
TOYOTA,3150,2004,Benzin ,Limuzina ,190000,1596,PRIUS +,110
TOYOTA,7900,2012,Benzin ,Hecbek ,44055,1329,PRIUS +,99
TOYOTA,3150,2010,Dizel ,Hecbek ,205000,998,PRIUS +,68
TOYOTA,2899,2006,Dizel ,Hecbek ,157000,1364,PRIUS +,90
TOYOTA,1400,1990,Benzin ,Hecbek ,260000,1594,PRIUS +,91
TOYOTA,11500,2006,Dizel ,Dzip/SUV ,231000,3000,PRIUS +,163
TOYOTA,3000,2008,Dizel ,Monovolumen (MiniVan) ,230000,2231,PRIUS +,136
TOYOTA,3800,2007,Dizel ,Hecbek ,196000,1396,PRIUS +,76
TOYOTA,6800,2001,Dizel ,Dzip/SUV ,330000,3000,PRIUS +,162
TOYOTA,15480,2013,Dizel ,Dzip/SUV ,53700,2000,PRIUS +,124
TOYOTA,3950,2002,Dizel ,Dzip/SUV ,180000,1995,PRIUS +,116
TOYOTA,1500,1991,Benzin ,Karavan ,230000,1998,PRIUS +,121
TOYOTA,5999,2006,Dizel ,Dzip/SUV ,260000,2199,PRIUS +,177
TOYOTA,3700,2003,Dizel ,Dzip/SUV ,210000,1995,PRIUS +,116
TOYOTA,12300,2016,Hibridni pogon ,Hecbek ,129359,1497,PRIUS +,73
TOYOTA,2590,2004,Dizel ,Limuzina ,228643,1995,PRIUS +,116
TOYOTA,9800,2009,Benzin ,Dzip/SUV ,93000,1987,PRIUS +,158
TOYOTA,4599,2008,Dizel ,Hecbek ,192464,1364,PRIUS +,90
TOYOTA,3250,2008,Dizel ,Limuzina ,259355,2331,PRIUS +,150
TOYOTA,7460,2009,Benzin ,Hecbek ,56800,1798,PRIUS +,147
TOYOTA,10290,2012,Benzin ,Monovolumen (MiniVan) ,89000,1798,PRIUS +,117
TOYOTA,1880,2004,Dizel ,Monovolumen (MiniVan) ,265000,1995,PRIUS +,116
TOYOTA,15850,2015,Benzin ,Dzip/SUV ,100000,1987,PRIUS +,152
TOYOTA,5570,2009,Benzin ,Monovolumen (MiniVan) ,160000,1798,PRIUS +,147
TOYOTA,8990,2011,Dizel ,Dzip/SUV ,160500,2196,PRIUS +,150
TOYOTA,12300,2015,Dizel ,Limuzina ,103721,1995,PRIUS +,143
TOYOTA,4700,2003,Dizel ,Dzip/SUV ,194104,2000,PRIUS +,116
TOYOTA,1699,2000,Dizel ,Karavan ,260524,1995,PRIUS +,110
TOYOTA,4580,2005,Hibridni pogon ,Hecbek ,196078,1497,PRIUS +,77
TOYOTA,2600,2004,Dizel ,Monovolumen (MiniVan) ,170256,1995,PRIUS +,116
TOYOTA,23000,2013,Dizel ,Dzip/SUV ,222000,2998,PRIUS +,190
TOYOTA,6190,2010,Dizel ,Hecbek ,157600,1364,PRIUS +,90
